"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"2326","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.91,-68.02,"Holen","","1377165","188275","Stenninge section trilobites (power-line pole 3)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2327","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.3,-68.55,"Gullhogen Mudstone","","49001","2939","Gullhogen Mudstone Assemblage, Vastergotland, Sweden","108",-68.55,-28.3,-69.5252165907461,-30.0704315722596
"2328","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-29.99,-67.56,"Persnas","","48840","2930","Persnas Limestone Assemblage, Oland, Sweden","104",-67.56,-29.99,-69.5252165907461,-30.0704315722596
"2329","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.3,-68.55,"Ryd Limestone","","49024","2940","Ryd Limestone Assemblage, Vastergotland, Sweden","108",-68.55,-28.3,-69.5252165907461,-30.0704315722596
"2330","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.96,-68.1,"Holen","","1377015","188223","Djupvik trilobites (power-line pole 8)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2331","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.77,-67.79,"Holen","","1376923","188215","Tokenäs hamn trilobites, upper beds","63131",-67.79,-28.77,-69.5252165907461,-30.0704315722596
"2332","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-30.27,-67.41,"Seby Limestone","","48934","2933","Seby Limestone Assemblage","104",-67.41,-30.27,-69.5252165907461,-30.0704315722596
"2333","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.78,-67.81,"Holen","","1377233","188297","""alvar"" SE of Tokenäs hamn (power-line 3)","63131",-67.81,-28.78,-69.5252165907461,-30.0704315722596
"2334","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.86,-67.92,"Holen","","1377210","188287","""alvar"" section (power-line pole 9)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2335","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.78,-67.81,"Holen","","1377230","188296","""alvar"" SE of Tokenäs hamn (power-line 2)","63131",-67.81,-28.78,-69.5252165907461,-30.0704315722596
"2336","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-29.99,-67.56,"","","48912","2932","Furudal and Kalla Limestone Assemblage, Oland, Sweden","104",-67.56,-29.99,-69.5252165907461,-30.0704315722596
"2337","F611",27,489,"458.4","Darriwilian","477.7","430.5","Illaenus","Illaenus",0,"Arthropoda","Trilobita","Corynexochida","Illaenidae",-28.96,-68.04,"Holen","","1377010","188222","Marsjö trilobites (red limestone)","63131",-68.04,-28.96,-69.5252165907461,-30.0704315722596
"2338","F611",27,489,"458.4","Darriwilian","458.4","458.4","Ingriops","Ingriops",1,"Arthropoda","Trilobita","Phacopida","Pterygometopidae",-27.32,-67.67,"Holen","","1273674","163124","Ljung old quarry","55286",-67.67,-27.32,-69.5252165907461,-30.0704315722596
"2339","F611",27,489,"458.4","Darriwilian","458.4","458.4","Iru","Iru",1,"Brachiopoda","Strophomenata","Billingsellida","Clitambonitidae",-28.96,-68.1,"Holen","","1377054","188235","Djupvik trilobites (power-line pole 18, marl)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2340","F611",27,489,"458.4","Darriwilian","458.4","458.4","Iru","Iru",1,"Brachiopoda","Strophomenata","Billingsellida","Clitambonitidae",-28.98,-68.14,"Holen","","1377268","188302","Stacketorp trilobites, water hold","63131",-68.14,-28.98,-69.5252165907461,-30.0704315722596
"2341","F611",27,489,"458.4","Darriwilian","458.4","458.4","Iru","Iru",1,"Brachiopoda","Strophomenata","Billingsellida","Clitambonitidae",-28.78,-67.83,"Holen","","1377129","188270","Haget trilobites, bed ""c""","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2342","F611",27,489,"458.4","Darriwilian","458.4","458.4","Iru","Iru",1,"Brachiopoda","Strophomenata","Billingsellida","Clitambonitidae",-28.91,-68.02,"Holen","","1377174","188279","Stenninge section trilobites (power-line pole 8)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2343","F611",27,489,"458.4","Darriwilian","458.4","458.4","Iru","Iru",1,"Brachiopoda","Strophomenata","Billingsellida","Clitambonitidae",-28.96,-68.1,"Holen","","1377059","188236","Djupvik trilobites (power-line pole 19)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2344","F611",27,489,"458.4","Darriwilian","458.4","443.8","Isotelus","Isotelus",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.92,-67.98,"Holen","","1377199","188284","Gunnarslund quarry trilobites","63131",-67.98,-28.92,-69.5252165907461,-30.0704315722596
"2345","F611",27,489,"458.4","Darriwilian","458.4","458.4","Laneites","Laneites",1,"Arthropoda","Trilobita","Phacopida","Cheiruridae",-28.76,-67.75,"Oland C","","1376879","188210","Hälludden section trilobites","63131",-67.75,-28.76,-69.5252165907461,-30.0704315722596
"2346","F611",27,489,"458.4","Darriwilian","458.4","458.4","Laneites","Laneites",1,"Arthropoda","Trilobita","Phacopida","Cheiruridae",-29.17,-68.5,"Holen","","1377237","188299","Lenstad trilobites","63131",-68.5,-29.17,-69.5252165907461,-30.0704315722596
"2347","F611",27,489,"458.4","Darriwilian","458.4","458.4","Laneites","Laneites",1,"Arthropoda","Trilobita","Phacopida","Cheiruridae",-28.9,-67.99,"Holen","","1376958","188219","Bed F. Hjorthamn limestone","63131",-67.99,-28.9,-69.5252165907461,-30.0704315722596
"2348","F611",27,489,"458.4","Darriwilian","458.4","458.4","Laneites","Laneites",1,"Arthropoda","Trilobita","Phacopida","Cheiruridae",-28.96,-68.04,"Holen","","1376995","188222","Marsjö trilobites (red limestone)","63131",-68.04,-28.96,-69.5252165907461,-30.0704315722596
"2349","F611",27,489,"458.4","Darriwilian","458.4","443.8","Leptellina","Leptellina",0,"Brachiopoda","Strophomenata","Strophomenida","Leptellinidae",-29.99,-67.56,"Persnas","","48842","2930","Persnas Limestone Assemblage, Oland, Sweden","104",-67.56,-29.99,-69.5252165907461,-30.0704315722596
"2350","F611",27,489,"458.4","Darriwilian","458.4","443.8","Leptellina","Leptellina",0,"Brachiopoda","Strophomenata","Strophomenida","Leptellinidae",-29.99,-67.56,"","","48913","2932","Furudal and Kalla Limestone Assemblage, Oland, Sweden","104",-67.56,-29.99,-69.5252165907461,-30.0704315722596
"2351","F611",27,489,"458.4","Darriwilian","458.4","438.5","Leptelloidea","Leptelloidea",0,"Brachiopoda","Strophomenata","Strophomenida","Leptellinidae",-27.49,-68.44,"Vollen","","49676","3250","Vollen Fm., Oslo region, Norway","117",-68.44,-27.49,-69.5252165907461,-30.0704315722596
"2352","F611",27,489,"458.4","Darriwilian","458.4","453","Leptestia","Leptestia",0,"Brachiopoda","Strophomenata","Strophomenida","Leptestiidae",-29.99,-67.56,"Persnas","","48843","2930","Persnas Limestone Assemblage, Oland, Sweden","104",-67.56,-29.99,-69.5252165907461,-30.0704315722596
"2353","F611",27,489,"458.4","Darriwilian","477.7","443.8","Lesueurilla","Lesueurilla",0,"Mollusca","Gastropoda","Euomphalina","Lesueurillidae",-26.72,-69.82,"Holen","Lower expansus","1293636","172826","Utby, Lindgården, Goteberg","11503",-69.82,-26.72,-69.5252165907461,-30.0704315722596
"2354","F611",27,489,"458.4","Darriwilian","477.7","443.8","Lesueurilla","Lesueurilla",0,"Mollusca","Gastropoda","Euomphalina","Lesueurillidae",-28.91,-68.02,"Holen","","1377175","188279","Stenninge section trilobites (power-line pole 8)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2355","F611",27,489,"458.4","Darriwilian","477.7","443.8","Lesueurilla","Lesueurilla",0,"Mollusca","Gastropoda","Euomphalina","Lesueurillidae",-28.78,-67.83,"Holen","","1377159","188272","Haget trilobites, above bed ""f""","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2356","F611",27,489,"458.4","Darriwilian","477.7","443.8","Lesueurilla","Lesueurilla",0,"Mollusca","Gastropoda","Euomphalina","Lesueurillidae",-28.91,-68.02,"Holen","","1377171","188278","Stenninge section trilobites (power-line pole 7)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2357","F611",27,489,"458.4","Darriwilian","477.7","443.8","Lesueurilla","Lesueurilla",0,"Mollusca","Gastropoda","Euomphalina","Lesueurillidae",-29.25,-68.54,"Holen","","1206800","156542","Norra Kvinneby","16116",-68.54,-29.25,-69.5252165907461,-30.0704315722596
"2358","F611",27,489,"458.4","Darriwilian","458.4","393.3","Lichas","Lichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-28.88,-67.95,"Holen","","1376933","188217","Bed C. Eskilslund","63131",-67.95,-28.88,-69.5252165907461,-30.0704315722596
"2359","F611",27,489,"458.4","Darriwilian","458.4","393.3","Lichas","Lichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-28.77,-67.79,"Holen","","1376927","188216","Tokenäs hamn trilobites, lower beds","63131",-67.79,-28.77,-69.5252165907461,-30.0704315722596
"2360","F611",27,489,"458.4","Darriwilian","470","443.8","Lonchodomas","Lonchodomas",0,"Arthropoda","Trilobita","Trinucleida","Raphiophoridae",-30.27,-67.41,"Folkeslunda","","48880","2931","Folkeslunda Limestone Assemblage, Oland, Sweden","104",-67.41,-30.27,-69.5252165907461,-30.0704315722596
"2361","F611",27,489,"458.4","Darriwilian","470","443.8","Lonchodomas","Lonchodomas",0,"Arthropoda","Trilobita","Trinucleida","Raphiophoridae",-29.99,-67.56,"","","48914","2932","Furudal and Kalla Limestone Assemblage, Oland, Sweden","104",-67.56,-29.99,-69.5252165907461,-30.0704315722596
"2362","F611",27,489,"458.4","Darriwilian","470","443.8","Lonchodomas","Lonchodomas",0,"Arthropoda","Trilobita","Trinucleida","Raphiophoridae",-28.3,-68.55,"Ryd Limestone","","49027","2940","Ryd Limestone Assemblage, Vastergotland, Sweden","108",-68.55,-28.3,-69.5252165907461,-30.0704315722596
"2363","F611",27,489,"458.4","Darriwilian","458.4","458.4","Lycophoria","Lycophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Lycophoriidae",-28.96,-68.1,"Holen","","1377034","188226","Djupvik trilobites (power-line pole 11)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2364","F611",27,489,"458.4","Darriwilian","458.4","458.4","Lycophoria","Lycophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Lycophoriidae",-28.96,-68.1,"Holen","","1377038","188227","Djupvik trilobites (power-line pole 12)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2365","F611",27,489,"458.4","Darriwilian","458.4","458.4","Lycophoria","Lycophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Lycophoriidae",-28.96,-68.1,"Holen","","1377024","188225","Djupvik trilobites (power-line pole 10)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2366","F611",27,489,"458.4","Darriwilian","458.4","458.4","Lycophoria","Lycophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Lycophoriidae",-28.78,-67.83,"Holen","","1377132","188270","Haget trilobites, bed ""c""","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2367","F611",27,489,"458.4","Darriwilian","458.4","458.4","Lycophoria","Lycophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Lycophoriidae",-28.96,-68.1,"Holen","","1377016","188223","Djupvik trilobites (power-line pole 8)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2368","F611",27,489,"458.4","Darriwilian","458.4","458.4","Lycophoria","Lycophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Lycophoriidae",-28.88,-67.95,"Holen","","1376945","188217","Bed C. Eskilslund","63131",-67.95,-28.88,-69.5252165907461,-30.0704315722596
"2369","F611",27,489,"458.4","Darriwilian","470","423","Lytospira","Lytospira",0,"Mollusca","Gastropoda","Euomphalina","Ophiletidae",-26.72,-69.82,"Holen","Lower expansus","1293640","172826","Utby, Lindgården, Goteberg","275",-69.82,-26.72,-69.5252165907461,-30.0704315722596
"2370","F611",27,489,"458.4","Darriwilian","458.4","410.8","Megalomphala","Megalomphala",0,"Mollusca","Gastropoda","Bellerophontida","Bucaniidae",-26.72,-69.82,"Holen","Lower expansus","1293635","172826","Utby, Lindgården, Goteberg","13884",-69.82,-26.72,-69.5252165907461,-30.0704315722596
"2371","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377204","188286","""alvar"" section (power-line pole 8)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2372","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377215","188289","""alvar"" section (power-line pole 11)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2373","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.91,-68.02,"Holen","","1377160","188273","Stenninge section trilobites (power-line pole 1)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2374","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.9,-67.99,"Holen","","1376969","188219","Bed F. Hjorthamn limestone","63131",-67.99,-28.9,-69.5252165907461,-30.0704315722596
"2375","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377217","188290","""alvar"" section (power-line pole 13)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2376","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.82,-67.87,"Holen","","1376902","188213","Byrum trilobites","63131",-67.87,-28.82,-69.5252165907461,-30.0704315722596
"2377","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.91,-68.02,"Holen","","1377172","188279","Stenninge section trilobites (power-line pole 8)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2378","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-31.65,-67.32,"Lugovskaya","","1661474","235847","Representative point of Lugovskaya Formation","88528",-67.32,-31.65,-69.5252165907461,-30.0704315722596
"2379","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.83,"Holen","","1377154","188272","Haget trilobites, above bed ""f""","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2380","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.83,"Holen","","1377144","188271","Haget trilobites, bed ""f""","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2381","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377222","188293","""alvar"" section (power-line pole 16)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2382","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.83,"Holen","","1377117","188268","Haget trilobites, ""ooid"" horizon","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2383","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-31.44,-65.42,"Siupyliai","","1489832","207280","Akmene 71 borehole, Siupyliai Fm., 1533.0 - 1538.5 m","71370",-65.42,-31.44,-69.5252165907461,-30.0704315722596
"2384","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.76,-67.75,"Oland C","","1376890","188210","Hälludden section trilobites","63131",-67.75,-28.76,-69.5252165907461,-30.0704315722596
"2385","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.91,-68.02,"Holen","","1377178","188280","Stenninge section trilobites (power-line pole 9)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2386","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377202","188285","""alvar"" section (power-line pole 6)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2387","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.92,-67.98,"Holen","","1377195","188284","Gunnarslund quarry trilobites","63131",-67.98,-28.92,-69.5252165907461,-30.0704315722596
"2388","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377212","188288","""alvar"" section (power-line pole 10)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2389","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.77,-67.79,"Holen","","1376918","188215","Tokenäs hamn trilobites, upper beds","63131",-67.79,-28.77,-69.5252165907461,-30.0704315722596
"2390","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.96,-68.04,"Holen","","1376985","188221","Marsjö trilobites (gray limestone)","63131",-68.04,-28.96,-69.5252165907461,-30.0704315722596
"2391","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.91,-68.02,"Holen","","1377182","188282","Stenninge section trilobites (power-line pole 12)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2392","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.96,-68.04,"Holen","","1377004","188222","Marsjö trilobites (red limestone)","63131",-68.04,-28.96,-69.5252165907461,-30.0704315722596
"2393","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-29.17,-68.5,"Holen","","1377244","188299","Lenstad trilobites","63131",-68.5,-29.17,-69.5252165907461,-30.0704315722596
"2394","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.81,"Holen","","1377224","188295","""alvar"" SE of Tokenäs hamn (power-line 1)","63131",-67.81,-28.78,-69.5252165907461,-30.0704315722596
"2395","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377209","188287","""alvar"" section (power-line pole 9)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2396","F611",27,489,"458.4","Darriwilian","477.7","453","Megistaspis","Megistaspis",0,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377219","188291","""alvar"" section (power-line pole 14)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2397","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.77,-67.79,"Holen","","1376917","188215","Tokenäs hamn trilobites, upper beds","63131",-67.79,-28.77,-69.5252165907461,-30.0704315722596
"2398","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.9,-67.99,"Holen","","1376951","188218","Gillberga Quarry trilobites","63131",-67.99,-28.9,-69.5252165907461,-30.0704315722596
"2399","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.88,-67.95,"Holen","","1376935","188217","Bed C. Eskilslund","63131",-67.95,-28.88,-69.5252165907461,-30.0704315722596
"2400","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.91,-68.02,"Holen","","1377185","188283","Stenninge section trilobites (power-line pole 14)","63131",-68.02,-28.91,-69.5252165907461,-30.0704315722596
"2401","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.76,-67.75,"Oland C","","1376889","188210","Hälludden section trilobites","63131",-67.75,-28.76,-69.5252165907461,-30.0704315722596
"2402","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.96,-68.1,"Holen","","1377017","188224","Djupvik trilobites (power-line pole 9)","63131",-68.1,-28.96,-69.5252165907461,-30.0704315722596
"2403","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.92,-67.98,"Holen","","1377194","188284","Gunnarslund quarry trilobites","63131",-67.98,-28.92,-69.5252165907461,-30.0704315722596
"2404","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.76,-67.71,"Holen","","1376909","188214","Norra udden trilobites","63131",-67.71,-28.76,-69.5252165907461,-30.0704315722596
"2405","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.83,"Holen","","1377116","188268","Haget trilobites, ""ooid"" horizon","63131",-67.83,-28.78,-69.5252165907461,-30.0704315722596
"2406","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.98,-68.14,"Holen","","1377264","188302","Stacketorp trilobites, water hold","63131",-68.14,-28.98,-69.5252165907461,-30.0704315722596
"2407","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377205","188286","""alvar"" section (power-line pole 8)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2408","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.81,"Holen","","1377232","188297","""alvar"" SE of Tokenäs hamn (power-line 3)","63131",-67.81,-28.78,-69.5252165907461,-30.0704315722596
"2409","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.9,-67.99,"Holen","","1376968","188219","Bed F. Hjorthamn limestone","63131",-67.99,-28.9,-69.5252165907461,-30.0704315722596
"2410","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.81,"Holen","","1377229","188296","""alvar"" SE of Tokenäs hamn (power-line 2)","63131",-67.81,-28.78,-69.5252165907461,-30.0704315722596
"2411","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.86,-67.92,"Holen","","1377221","188292","""alvar"" section (power-line pole 15)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
"2412","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.96,-68.04,"Holen","","1377003","188222","Marsjö trilobites (red limestone)","63131",-68.04,-28.96,-69.5252165907461,-30.0704315722596
"2413","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.78,-67.81,"Holen","","1377234","188298","""alvar"" SE of Tokenäs hamn (power-line 4)","63131",-67.81,-28.78,-69.5252165907461,-30.0704315722596
"2414","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-29.02,-68.22,"Holen","","1377256","188300","Köping parish trilobites","63131",-68.22,-29.02,-69.5252165907461,-30.0704315722596
"2415","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspidella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-28.96,-68.04,"Holen","","1376984","188221","Marsjö trilobites (gray limestone)","63131",-68.04,-28.96,-69.5252165907461,-30.0704315722596
"2416","F611",27,489,"458.4","Darriwilian","458.4","458.4","Megistaspis","Megistaspis (Megistaspis)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",-31.39,-65.02,"Siupyliai","","1489813","207276","Kronauce 57 borehole, Siupyliai Fm., 1200.4 - 1207.45 m","71370",-65.02,-31.39,-69.5252165907461,-30.0704315722596
"2417","F611",27,489,"458.4","Darriwilian","458.4","453","Metopolichas","Metopolichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-28.76,-67.75,"Oland C","","1376886","188210","Hälludden section trilobites","63131",-67.75,-28.76,-69.5252165907461,-30.0704315722596
"2418","F611",27,489,"458.4","Darriwilian","458.4","453","Metopolichas","Metopolichas",0,"Arthropoda","Trilobita","Lichida","Lichidae",-28.86,-67.92,"Holen","","1377216","188290","""alvar"" section (power-line pole 13)","63131",-67.92,-28.86,-69.5252165907461,-30.0704315722596
