"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","lat","long"
"399","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.86,-80.03,1564795,220923,75907,-80.03,42.86,-80.7926957680754,42.7401985555368
"400","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",43.48,-81.06,1552105,219078,75907,-81.06,43.48,-80.7926957680754,42.7401985555368
"401","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.85,-80.03,1564803,220924,75907,-80.03,42.85,-80.7926957680754,42.7401985555368
"402","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",43.48,-81.06,1400997,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"403","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.8,-80.02,1564678,220910,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"404","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.79,-80.02,1564838,220929,75907,-80.02,42.79,-80.7926957680754,42.7401985555368
"405","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.79,-80.01,1552040,185172,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"406","F121",1,620,72.1,"Campanian",149.2,66,"Nanonavis","Nanonavis",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.79,-80.01,1552053,185171,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"407","F121",1,620,72.1,"Campanian",72.1,59.2,"Nonactaeonina","Nonactaeonina",0,"Mollusca","Gastropoda","Heterostropha","Acteonidae",42.8,-80.03,1551968,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"408","F121",1,620,72.1,"Campanian",72.1,59.2,"Nonactaeonina","Nonactaeonina",0,"Mollusca","Gastropoda","Heterostropha","Acteonidae",42.76,-80.1,1551957,86793,75907,-80.1,42.76,-80.7926957680754,42.7401985555368
"409","F121",1,620,72.1,"Campanian",453,0.0117,"Nucula","Nucula",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.6,-79.71,755987,80947,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"410","F121",1,620,72.1,"Campanian",453,0.0117,"Nucula","Nucula",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.58,-79.72,755977,80945,27237,-79.72,42.58,-80.7926957680754,42.7401985555368
"411","F121",1,620,72.1,"Campanian",453,0.0117,"Nucula","Nucula",0,"Mollusca","Bivalvia","Nuculida","Nuculidae",42.6,-79.71,755982,80946,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"412","F121",1,620,72.1,"Campanian",458.4,0.0117,"Nuculana","Nuculana",0,"Mollusca","Bivalvia","Nuculanida","Nuculanidae",42.76,-80.1,1551958,86793,75907,-80.1,42.76,-80.7926957680754,42.7401985555368
"413","F121",1,620,72.1,"Campanian",458.4,0.0117,"Nuculana","Nuculana",0,"Mollusca","Bivalvia","Nuculanida","Nuculanidae",42.8,-80.03,1551969,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"414","F121",1,620,72.1,"Campanian",72.1,0.0117,"Odostomia","Odostomia",0,"Mollusca","Gastropoda","Heterostropha","Pyramidellidae",42.81,-80.03,1494892,207831,64742,-80.03,42.81,-80.7926957680754,42.7401985555368
"415","F121",1,620,72.1,"Campanian",72.1,0.0117,"Odostomia","Odostomia",0,"Mollusca","Gastropoda","Heterostropha","Pyramidellidae",42.8,-80.03,1551966,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"416","F121",1,620,72.1,"Campanian",72.1,0.0117,"Odostomia","Odostomia",0,"Mollusca","Gastropoda","Heterostropha","Pyramidellidae",42.83,-80.04,1551945,86794,75907,-80.04,42.83,-80.7926957680754,42.7401985555368
"417","F121",1,620,72.1,"Campanian",72.1,0.0117,"Opalia","Opalia",0,"Mollusca","Bivalvia","No","Epitoniidae",43.48,-81.06,1545994,185174,75586,-81.06,43.48,-80.7926957680754,42.7401985555368
"418","F121",1,620,72.1,"Campanian",237,61.6,"Opis","Opis",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.86,-80.03,1564785,220921,3060,-80.03,42.86,-80.7926957680754,42.7401985555368
"419","F121",1,620,72.1,"Campanian",237,61.6,"Opis","Opis",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.86,-80.04,1564790,220922,3060,-80.04,42.86,-80.7926957680754,42.7401985555368
"420","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.82,-80.02,1565742,220927,37866,-80.02,42.82,-80.7926957680754,42.7401985555368
"421","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.86,-80.03,1564796,220923,37866,-80.03,42.86,-80.7926957680754,42.7401985555368
"422","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.94,-80.02,1334251,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
"423","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",43.43,-81.34,984181,117992,37866,-81.34,43.43,-80.7926957680754,42.7401985555368
"424","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.85,-80.03,1564804,220924,37866,-80.03,42.85,-80.7926957680754,42.7401985555368
"425","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.79,-80.02,1564839,220929,37866,-80.02,42.79,-80.7926957680754,42.7401985555368
"426","F121",1,620,72.1,"Campanian",100.5,66,"Opis","Opis (Hesperopis)",0,"Mollusca","Bivalvia","Carditida","Astartidae",42.86,-80.03,1564774,220920,37866,-80.03,42.86,-80.7926957680754,42.7401985555368
"427","F121",1,620,72.1,"Campanian",254.14,0.0117,"Ostrea","Ostrea",0,"Mollusca","Bivalvia","Ostreida","Ostreidae",43.38,-80.95,886979,98225,33947,-80.95,43.38,-80.7926957680754,42.7401985555368
"428","F121",1,620,72.1,"Campanian",254.14,0.0117,"Ostrea","Ostrea",0,"Mollusca","Bivalvia","Ostreida","Ostreidae",42.6,-79.71,755983,80946,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"429","F121",1,620,72.1,"Campanian",254.14,0.0117,"Ostrea","Ostrea",0,"Mollusca","Bivalvia","Ostreida","Ostreidae",42.88,-80.06,1494883,207829,64742,-80.06,42.88,-80.7926957680754,42.7401985555368
"430","F121",1,620,72.1,"Campanian",254.14,0.0117,"Ostrea","Ostrea",0,"Mollusca","Bivalvia","Ostreida","Ostreidae",42.88,-80.06,1494881,207828,64742,-80.06,42.88,-80.7926957680754,42.7401985555368
"431","F121",1,620,72.1,"Campanian",72.1,61.6,"Paleofusimitra","Paleofusimitra",0,"Mollusca","Gastropoda","Neogastropoda","Mitridae",43.49,-81.03,1491154,185168,71456,-81.03,43.49,-80.7926957680754,42.7401985555368
"432","F121",1,620,72.1,"Campanian",242,0.0117,"Panopea","Panopea",0,"Mollusca","Bivalvia","Hiatellida","Hiatellidae",42.83,-80.03,1564573,220366,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"433","F121",1,620,72.1,"Campanian",125.77,72.1,"Paosia","Paosia",1,"Mollusca","Bivalvia","No","Pseudomelaniidae",42.94,-80.02,1561294,176363,76985,-80.02,42.94,-80.7926957680754,42.7401985555368
"434","F121",1,620,72.1,"Campanian",125.77,72.1,"Paosia","Paosia",1,"Mollusca","Bivalvia","No","Pseudomelaniidae",42.82,-80.03,1561296,3885,76985,-80.03,42.82,-80.7926957680754,42.7401985555368
"435","F121",1,620,72.1,"Campanian",125.77,72.1,"Paosia","Paosia",1,"Mollusca","Bivalvia","No","Pseudomelaniidae",42.83,-80.03,1561303,220366,76985,-80.03,42.83,-80.7926957680754,42.7401985555368
"436","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.8,-80.02,1551933,219077,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"437","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",43.48,-81.06,1552112,185174,75907,-81.06,43.48,-80.7926957680754,42.7401985555368
"438","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.86,-80.03,1564775,220921,75907,-80.03,42.86,-80.7926957680754,42.7401985555368
"439","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.8,-80.03,1551977,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"440","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",43.49,-81.04,1565783,221107,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"441","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.88,-80.04,1564758,220919,75907,-80.04,42.88,-80.7926957680754,42.7401985555368
"442","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.82,-80.03,1552029,3885,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"443","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.88,-80.04,1551997,219079,71450,-80.04,42.88,-80.7926957680754,42.7401985555368
"444","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",43.48,-81.06,1400996,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"445","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.8,-80.02,1564666,220910,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"446","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.85,-80.03,1564797,220924,75907,-80.03,42.85,-80.7926957680754,42.7401985555368
"447","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.79,-80.01,1552042,185171,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"448","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.87,-80.04,1564750,220918,75907,-80.04,42.87,-80.7926957680754,42.7401985555368
"449","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.83,-80.04,1560104,86794,3060,-80.04,42.83,-80.7926957680754,42.7401985555368
"450","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.8,-80.02,1564708,220913,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"451","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",43.49,-81.03,1552122,185168,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"452","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.84,-80.03,1564806,220925,75907,-80.03,42.84,-80.7926957680754,42.7401985555368
"453","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.83,-80.03,1564724,220915,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"454","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.83,-80.03,1564564,220366,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"455","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.8,-80.03,1564560,220906,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"456","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.83,-80.03,1564735,220916,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"457","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.82,-80.03,1564682,220911,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"458","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",43.49,-81.03,1565755,221105,75907,-81.03,43.49,-80.7926957680754,42.7401985555368
"459","F121",1,620,72.1,"Campanian",100.5,66,"Paraesa","Paraesa",0,"Mollusca","Bivalvia","Veneroidei","Veneridae",42.82,-80.03,1552006,185178,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"460","F121",1,620,72.1,"Campanian",410.8,66,"Parallelodon","Parallelodon",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",42.6,-79.71,755988,80947,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"461","F121",1,620,72.1,"Campanian",83.6,72.1,"Paxitropis","Paxitropis",1,"Mollusca","Gastropoda","Neotaenioglossa","Trichotropidae",42.96,-79.91,642704,69309,19980,-79.91,42.96,-80.7926957680754,42.7401985555368
"462","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.83,-80.04,1560098,86794,3060,-80.04,42.83,-80.7926957680754,42.7401985555368
"463","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.94,-80.02,1334256,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
"464","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.79,-80.01,1552041,185171,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"465","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.8,-80.03,1560084,214144,3060,-80.03,42.8,-80.7926957680754,42.7401985555368
"466","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.8,-80.03,1551976,72057,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"467","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.82,-80.03,1564577,220908,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"468","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.8,-80.02,1551932,219077,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"469","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.88,-80.04,1551996,219079,71450,-80.04,42.88,-80.7926957680754,42.7401985555368
"470","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.79,-80.01,1552031,185172,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"471","F121",1,620,72.1,"Campanian",72.1,72.1,"Pentzia","Pentzia",1,"Mollusca","Gastropoda","Neogastropoda","Melongenidae",42.8,-80.03,1564559,220906,75907,-80.03,42.8,-80.7926957680754,42.7401985555368
"472","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.86,-80.03,1564771,220920,75907,-80.03,42.86,-80.7926957680754,42.7401985555368
"473","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.82,-80.03,1564688,220911,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"474","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.82,-80.03,1552011,185178,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"475","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.48,-81.06,1552100,219078,75907,-81.06,43.48,-80.7926957680754,42.7401985555368
"476","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.48,-81.06,1491169,185174,24379,-81.06,43.48,-80.7926957680754,42.7401985555368
"477","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",44.86,-82.74,668188,72059,24379,-82.74,44.86,-80.7926957680754,42.7401985555368
"478","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.79,-80.01,1552035,185172,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"479","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.97,-81.85,668187,72058,24379,-81.85,43.97,-80.7926957680754,42.7401985555368
"480","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.37,-80.97,668185,72056,24379,-80.97,43.37,-80.7926957680754,42.7401985555368
"481","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.81,-79.97,668178,72054,24379,-79.97,42.81,-80.7926957680754,42.7401985555368
"482","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.83,-80.04,1534124,86794,24379,-80.04,42.83,-80.7926957680754,42.7401985555368
"483","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.8,-80.03,1551984,72057,24379,-80.03,42.8,-80.7926957680754,42.7401985555368
"484","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.49,-81.04,1565773,221106,75907,-81.04,43.49,-80.7926957680754,42.7401985555368
"485","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.83,-80.03,1564742,220916,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"486","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.38,-80.95,1534152,98225,24379,-80.95,43.38,-80.7926957680754,42.7401985555368
"487","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.82,-80.11,1337367,86872,24379,-80.11,42.82,-80.7926957680754,42.7401985555368
"488","F121",1,620,72.1,"Campanian",86.3,56,"Perissitys","Perissitys",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",43.49,-81.03,1533988,185168,24379,-81.03,43.49,-80.7926957680754,42.7401985555368
"489","F121",1,620,72.1,"Campanian",139.8,0.0117,"Physa","Physa",0,"Mollusca","Gastropoda","Heterostropha","Physidae",42.91,-76.01,343023,32301,8694,-76.01,42.91,-80.7926957680754,42.7401985555368
"490","F121",1,620,72.1,"Campanian",139.8,0.0117,"Physa","Physa",0,"Mollusca","Gastropoda","Heterostropha","Physidae",42.87,-75.98,1353978,24915,8694,-75.98,42.87,-80.7926957680754,42.7401985555368
"491","F121",1,620,72.1,"Campanian",139.8,0.0117,"Physa","Physa",0,"Mollusca","Gastropoda","Heterostropha","Physidae",42.12,-75.14,828890,91377,30751,-75.14,42.12,-80.7926957680754,42.7401985555368
"492","F121",1,620,72.1,"Campanian",139.8,0.0117,"Physa","Physa",0,"Mollusca","Gastropoda","Heterostropha","Physidae",42.91,-76.01,343030,32302,8694,-76.01,42.91,-80.7926957680754,42.7401985555368
"493","F121",1,620,72.1,"Campanian",330.9,0.0117,"Pinna","Pinna",0,"Mollusca","Bivalvia","Ostreida","Pinnidae",43.37,-80.95,1533926,215264,74264,-80.95,43.37,-80.7926957680754,42.7401985555368
"494","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",43.48,-81.06,1574698,185174,78321,-81.06,43.48,-80.7926957680754,42.7401985555368
"495","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.79,-80.02,1564836,220929,75907,-80.02,42.79,-80.7926957680754,42.7401985555368
"496","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.82,-80.03,1564707,220912,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"497","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.82,-80.03,1564585,220908,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"498","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.8,-80.02,1564676,220910,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"499","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.8,-80.02,1564717,220913,75907,-80.02,42.8,-80.7926957680754,42.7401985555368
"500","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.83,-80.03,1564576,220366,75907,-80.03,42.83,-80.7926957680754,42.7401985555368
"501","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.88,-80.06,1494885,207829,11610,-80.06,42.88,-80.7926957680754,42.7401985555368
"502","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.79,-80.01,1552039,185172,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"503","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.82,-80.03,1552017,185178,75907,-80.03,42.82,-80.7926957680754,42.7401985555368
"504","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",43.48,-81.06,1552104,219078,75907,-81.06,43.48,-80.7926957680754,42.7401985555368
"505","F121",1,620,72.1,"Campanian",247.2,0.0117,"Polinices","Polinices",0,"Mollusca","Gastropoda","Sorbeoconcha","Naticidae",42.79,-80.01,1552051,185171,75907,-80.01,42.79,-80.7926957680754,42.7401985555368
"506","F121",1,620,72.1,"Campanian",89.8,66,"Popenoella","Popenoella",0,"Mollusca","Bivalvia","Trigoniida","Steinmanellidae",44.1,-82.57,23295,1510,44,-82.57,44.1,-80.7926957680754,42.7401985555368
"507","F121",1,620,72.1,"Campanian",121.4,0.0117,"Portlandia","Portlandia",0,"Mollusca","Bivalvia","Nuculanida","Sareptidae",43.48,-81.06,1400989,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"508","F121",1,620,72.1,"Campanian",121.4,72.1,"Prisconatica","Prisconatica",1,"Mollusca","Bivalvia","No","NoA",42.94,-80.02,1334258,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
"509","F121",1,620,72.1,"Campanian",227,5.333,"Propeamussium","Propeamussium",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",42.6,-79.71,755985,80947,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"510","F121",1,620,72.1,"Campanian",227,5.333,"Propeamussium","Propeamussium",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",42.6,-79.71,755981,80946,27237,-79.71,42.6,-80.7926957680754,42.7401985555368
"511","F121",1,620,72.1,"Campanian",227,5.333,"Propeamussium","Propeamussium",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",42.58,-79.72,755975,80945,27237,-79.72,42.58,-80.7926957680754,42.7401985555368
"512","F121",1,620,72.1,"Campanian",201.4,61.6,"Propeamussium","Propeamussium (Parvamussium)",0,"Mollusca","Bivalvia","Pectinida","Propeamussiidae",43.48,-81.06,1400998,193033,27071,-81.06,43.48,-80.7926957680754,42.7401985555368
"513","F121",1,620,72.1,"Campanian",72.1,72.1,"Protelliptio","Protelliptio",1,"Mollusca","Bivalvia","Unionida","NoI",42.91,-76.01,343018,32301,8694,-76.01,42.91,-80.7926957680754,42.7401985555368
"514","F121",1,620,72.1,"Campanian",72.1,72.1,"Protelliptio","Protelliptio",1,"Mollusca","Bivalvia","Unionida","NoI",42.87,-75.98,1371450,24915,62803,-75.98,42.87,-80.7926957680754,42.7401985555368
"515","F121",1,620,72.1,"Campanian",227,2.58,"Protocardia","Protocardia",0,"Mollusca","Bivalvia","Cardiida","Cardiidae",43.49,-81.03,1491149,185168,71456,-81.03,43.49,-80.7926957680754,42.7401985555368
"516","F121",1,620,72.1,"Campanian",89.8,66,"Pseudocymia","Pseudocymia",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.83,-80.03,1565682,220366,24379,-80.03,42.83,-80.7926957680754,42.7401985555368
"517","F121",1,620,72.1,"Campanian",89.8,66,"Pseudocymia","Pseudocymia",0,"Mollusca","Gastropoda","Neogastropoda","Perissityidae",42.82,-80.03,1534136,215312,24379,-80.03,42.82,-80.7926957680754,42.7401985555368
"518","F121",1,620,72.1,"Campanian",161.5,66,"Pterotrigonia","Pterotrigonia",0,"Mollusca","Bivalvia","Trigoniida","Megatrigoniidae",42.94,-80.02,1334252,176363,58003,-80.02,42.94,-80.7926957680754,42.7401985555368
