"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","long","lat"
"9901","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-21.78,-114.73,673859,72658,24429,-114.73,-21.78,-114.130670203897,-22.5184975290086
"9902","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-21.78,-114.73,673845,72656,24429,-114.73,-21.78,-114.130670203897,-22.5184975290086
"9903","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-24.99,-112.87,723077,77644,25360,-112.87,-24.99,-114.130670203897,-22.5184975290086
"9904","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-21.78,-114.73,673923,72667,24429,-114.73,-21.78,-114.130670203897,-22.5184975290086
"9905","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-21.78,-114.73,673855,72657,24429,-114.73,-21.78,-114.130670203897,-22.5184975290086
"9906","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-22.33,-114.47,677308,73073,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"9907","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-24.52,-112.27,735185,78893,25360,-112.27,-24.52,-114.130670203897,-22.5184975290086
"9908","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-24.95,-112.65,725705,77966,25360,-112.65,-24.95,-114.130670203897,-22.5184975290086
"9909","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-25,-112.86,723756,77717,25360,-112.86,-25,-114.130670203897,-22.5184975290086
"9910","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-21.56,-114.53,676556,72984,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9911","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-22.67,-116.04,674153,72695,24429,-116.04,-22.67,-114.130670203897,-22.5184975290086
"9912","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-23.46,-113.43,1224144,160527,31415,-113.43,-23.46,-114.130670203897,-22.5184975290086
"9913","F560",42,4008,445.2,"Katian",445.2,440.8,"Vinlandostrophia","Vinlandostrophia",0,"Brachiopoda","Rhynchonellata","Orthida","Platystrophiidae",-21.56,-114.53,676602,72991,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9914","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,677024,73042,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"9915","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.56,-116.06,674545,72747,24429,-116.06,-22.56,-114.130670203897,-22.5184975290086
"9916","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.61,-116,674539,72746,24429,-116,-22.61,-114.130670203897,-22.5184975290086
"9917","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,675970,72916,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"9918","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.92,-111.95,676034,72923,24429,-111.95,-24.92,-114.130670203897,-22.5184975290086
"9919","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,676019,72921,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"9920","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.92,-111.95,676027,72922,24429,-111.95,-24.92,-114.130670203897,-22.5184975290086
"9921","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.71,675473,72863,24429,-111.71,-25.2,-114.130670203897,-22.5184975290086
"9922","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,676964,73036,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"9923","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,677062,73047,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"9924","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,677036,73044,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"9925","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,677028,73043,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"9926","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.73,673970,72672,24429,-115.73,-22.88,-114.130670203897,-22.5184975290086
"9927","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675860,72903,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"9928","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,673523,72604,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"9929","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672740,72503,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9930","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.98,-114.43,5446,391,316,-114.43,-21.98,-114.130670203897,-22.5184975290086
"9931","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.56,-116.06,674584,72752,24429,-116.06,-22.56,-114.130670203897,-22.5184975290086
"9932","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677286,73071,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"9933","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.56,-116.06,674594,72754,24429,-116.06,-22.56,-114.130670203897,-22.5184975290086
"9934","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672616,72489,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9935","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672513,72475,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9936","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.77,673357,72579,24429,-111.77,-25.07,-114.130670203897,-22.5184975290086
"9937","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677326,73074,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"9938","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.78,675017,72808,24429,-111.78,-25.07,-114.130670203897,-22.5184975290086
"9939","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676477,72975,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9940","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674855,72785,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"9941","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-26.15,-112.06,677075,73049,24429,-112.06,-26.15,-114.130670203897,-22.5184975290086
"9942","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-112.06,676104,72931,24429,-112.06,-25.07,-114.130670203897,-22.5184975290086
"9943","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.73,673963,72671,24429,-115.73,-22.88,-114.130670203897,-22.5184975290086
"9944","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.72,674406,72725,24429,-115.72,-22.88,-114.130670203897,-22.5184975290086
"9945","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676473,72974,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9946","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674877,72788,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"9947","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677366,73077,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"9948","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.56,-116.06,674589,72753,24429,-116.06,-22.56,-114.130670203897,-22.5184975290086
"9949","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.72,674400,72724,24429,-115.72,-22.88,-114.130670203897,-22.5184975290086
"9950","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,677015,73041,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"9951","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,673485,72597,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"9952","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.61,-116,674489,72738,24429,-116,-22.61,-114.130670203897,-22.5184975290086
"9953","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675924,72909,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"9954","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.18,-112.37,676355,72962,24429,-112.37,-25.18,-114.130670203897,-22.5184975290086
"9955","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.81,-112.27,732206,75114,25360,-112.27,-24.81,-114.130670203897,-22.5184975290086
"9956","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.78,675053,72812,24429,-111.78,-25.07,-114.130670203897,-22.5184975290086
"9957","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674863,72786,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"9958","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676620,72993,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9959","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,676007,72920,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"9960","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,673475,72595,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"9961","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676463,72973,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9962","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672491,72473,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9963","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.18,-112.37,676367,72963,24429,-112.37,-25.18,-114.130670203897,-22.5184975290086
"9964","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.66,-114.71,604717,64421,18187,-114.71,-21.66,-114.130670203897,-22.5184975290086
"9965","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675825,72900,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"9966","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.37,-114.58,677879,73129,24429,-114.58,-21.37,-114.130670203897,-22.5184975290086
"9967","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.95,-112.65,725716,77966,25360,-112.65,-24.95,-114.130670203897,-22.5184975290086
"9968","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.19,-112.36,676402,72966,24429,-112.36,-25.19,-114.130670203897,-22.5184975290086
"9969","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.72,674389,72723,24429,-115.72,-22.88,-114.130670203897,-22.5184975290086
"9970","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.52,-111.97,72704,5326,316,-111.97,-25.52,-114.130670203897,-22.5184975290086
"9971","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.55,-111.84,677813,73123,24429,-111.84,-25.55,-114.130670203897,-22.5184975290086
"9972","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,675235,72833,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"9973","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677461,73086,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"9974","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676511,72979,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9975","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.52,-112.27,735188,78893,25360,-112.27,-24.52,-114.130670203897,-22.5184975290086
"9976","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.44,-112.52,4368,367,61146,-112.52,-24.44,-114.130670203897,-22.5184975290086
"9977","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.12,-114.44,675123,72819,24429,-114.44,-22.12,-114.130670203897,-22.5184975290086
"9978","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672660,72494,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9979","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.55,-111.84,677801,73122,24429,-111.84,-25.55,-114.130670203897,-22.5184975290086
"9980","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.73,673911,72665,24429,-114.73,-21.78,-114.130670203897,-22.5184975290086
"9981","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676447,72971,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9982","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675901,72907,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"9983","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.88,-115.94,674205,72701,24429,-115.94,-22.88,-114.130670203897,-22.5184975290086
"9984","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.19,-112.36,676376,72964,24429,-112.36,-25.19,-114.130670203897,-22.5184975290086
"9985","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.42,-114.53,677861,73127,24429,-114.53,-21.42,-114.130670203897,-22.5184975290086
"9986","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674826,72782,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"9987","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.77,-112.5,676154,72937,24429,-112.5,-24.77,-114.130670203897,-22.5184975290086
"9988","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675847,72902,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"9989","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,675964,72915,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"9990","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672676,72496,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9991","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.05,-112.07,675988,72918,24429,-112.07,-25.05,-114.130670203897,-22.5184975290086
"9992","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-112.09,675943,72912,24429,-112.09,-25.07,-114.130670203897,-22.5184975290086
"9993","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-26.06,-112.05,675414,72856,24429,-112.05,-26.06,-114.130670203897,-22.5184975290086
"9994","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.3,-111.92,675330,72846,24429,-111.92,-25.3,-114.130670203897,-22.5184975290086
"9995","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,676452,72972,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"9996","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674892,72790,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"9997","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.42,-114.53,677872,73128,24429,-114.53,-21.42,-114.130670203897,-22.5184975290086
"9998","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,672669,72495,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"9999","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.93,-112.21,673557,72609,24429,-112.21,-24.93,-114.130670203897,-22.5184975290086
"10000","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.2,-111.85,675271,72838,24429,-111.85,-25.2,-114.130670203897,-22.5184975290086
"10001","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.21,-113.12,677483,73088,24429,-113.12,-25.21,-114.130670203897,-22.5184975290086
"10002","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,676927,73033,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10003","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674914,72793,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10004","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.18,-112.37,676328,72959,24429,-112.37,-25.18,-114.130670203897,-22.5184975290086
"10005","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.68,-114.28,675212,72829,24429,-114.28,-21.68,-114.130670203897,-22.5184975290086
"10006","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.3,-111.92,675348,72849,24429,-111.92,-25.3,-114.130670203897,-22.5184975290086
"10007","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.87,-112.51,673014,72537,24429,-112.51,-24.87,-114.130670203897,-22.5184975290086
"10008","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.73,-114.76,674963,72801,24429,-114.76,-21.73,-114.130670203897,-22.5184975290086
"10009","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-25.07,-111.77,673041,72540,24429,-111.77,-25.07,-114.130670203897,-22.5184975290086
"10010","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.07,-114.46,8907,400,60930,-114.46,-24.07,-114.130670203897,-22.5184975290086
"10011","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.56,-114.53,677851,73126,24429,-114.53,-21.56,-114.130670203897,-22.5184975290086
"10012","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-22.33,-114.47,677311,73073,24429,-114.47,-22.33,-114.130670203897,-22.5184975290086
"10013","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675780,72895,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"10014","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-21.78,-114.41,675889,72906,24429,-114.41,-21.78,-114.130670203897,-22.5184975290086
"10015","F560",42,4008,445.2,"Katian",453,440.8,"Zygospira","Zygospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",-24.78,-112.52,4584,377,61146,-112.52,-24.78,-114.130670203897,-22.5184975290086
