"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"3576","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-16.95,108.94,"Talung","","1478015","206151","Penglaitan Section, Bed 136","70702",108.94,-16.95,105.808763791335,-16.4313497128954
"3577","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-15.13,104.76,"Longtan","","938932","108551","Zhongzai Section, Bed 10, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3578","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-15.13,104.76,"Longtan","","938923","108548","Zhongzai section, Bed 7, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3579","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-16.12,104.18,"Xuanwei","","890764","98543","Laochang, Yujia, Xuanwei Fm, Fuyuan County","33125",104.18,-16.12,105.808763791335,-16.4313497128954
"3580","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-17.05,108.91,"Paoshui","","1160539","149211","Paoshui Section, bed 12, Laibin County","36523",108.91,-17.05,105.808763791335,-16.4313497128954
"3581","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-15.13,104.76,"Longtan","","938871","108543","Zhongzai section, Bed 2, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3582","F497",15,1124,"251.902","Changhsingian","410.8","0.129","Schizodus","Schizodus",0,"Mollusca","Bivalvia","Trigoniida","Schizodidae",-15.54,105.64,"Shaiwa","","998579","121007","Shaiwa Section (Upper), Ziyun County","27812",105.64,-15.54,105.808763791335,-16.4313497128954
"3583","F497",15,1124,"251.902","Changhsingian","433.4","251.902","Schizophoria","Schizophoria",1,"Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",-17.05,108.91,"Heshan","","1160623","149218","Paoshui Section, bed 3, Laibin County","36523",108.91,-17.05,105.808763791335,-16.4313497128954
"3584","F497",15,1124,"251.902","Changhsingian","330.9","251.902","Septimyalina","Septimyalina",1,"Mollusca","Bivalvia","Myalinida","Myalinidae",-15.13,104.76,"Longtan","","938945","108551","Zhongzai Section, Bed 10, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3585","F497",15,1124,"251.902","Changhsingian","445.2","251.902","Sinuitina","Sinuitina",1,"Mollusca","Gastropoda","Bellerophontida","Tropidodiscidae",-15.42,104.08,"Xuanwei","Upper","993582","112113","Laowuji Section Bed 12 (PL27-21, PL26-24,23,22,21), Panxian County","31606",104.08,-15.42,105.808763791335,-16.4313497128954
"3586","F497",15,1124,"251.902","Changhsingian","89.8","0.774","Solemya","Solemya",0,"Mollusca","Bivalvia","Solemyida","Solemyidae",-17.05,108.91,"Paoshui","","1160588","149217","Paoshui Section, bed 3, Laibin County","36523",108.91,-17.05,105.808763791335,-16.4313497128954
"3587","F497",15,1124,"251.902","Changhsingian","89.8","0.774","Solemya","Solemya",0,"Mollusca","Bivalvia","Solemyida","Solemyidae",-15.41,104.04,"Xuanwei","","884233","98029","Laowuji section bed 14 (PL27-28,27,26,25,24, PL26-31,30,29,28,27) Panxian County","33770",104.04,-15.41,105.808763791335,-16.4313497128954
"3588","F497",15,1124,"251.902","Changhsingian","382.7","247.2","Soleniscus","Soleniscus",0,"Mollusca","Gastropoda","Murchisoniina","Soleniscidae",-16.95,108.49,"Heshan","Upper","544271","56892","Matan M47, Heshan","11689",108.49,-16.95,105.808763791335,-16.4313497128954
"3589","F497",15,1124,"251.902","Changhsingian","382.7","247.2","Soleniscus","Soleniscus",0,"Mollusca","Gastropoda","Murchisoniina","Soleniscidae",-16.95,108.49,"Heshan","","494920","50024","Matan 2, Heshan Formation, Matan Section, Heshan City","13431",108.49,-16.95,105.808763791335,-16.4313497128954
"3590","F497",15,1124,"251.902","Changhsingian","382.7","247.2","Soleniscus","Soleniscus",0,"Mollusca","Gastropoda","Murchisoniina","Soleniscidae",-16.95,108.49,"Heshan","Upper","544251","56891","Matan M48, Heshan","11689",108.49,-16.95,105.808763791335,-16.4313497128954
"3591","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1289967","145684","Zhongzhai bed 27-1, Liuzhi County","55955",104.76,-15.13,105.808763791335,-16.4313497128954
"3592","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1239869","145677","Zhongzhai bed 4, Liuzhi County","53162",104.76,-15.13,105.808763791335,-16.4313497128954
"3593","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.52,105.96,"Changhsing","","1566949","221335","Bozhou section, Zunyi locality, P-T, Bed 1","77470",105.96,-13.52,105.808763791335,-16.4313497128954
"3594","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1239853","145682","Zhongzhai bed 14, Liuzhi County","53162",104.76,-15.13,105.808763791335,-16.4313497128954
"3595","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.52,105.96,"Yelang","","1566982","221339","Bozhou section, Zunyi locality, P-T, Bed 6","77470",105.96,-13.52,105.808763791335,-16.4313497128954
"3596","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.26,104.61,"","","957588","112085","Zhongying Section Bed 31 (QZ-15,14), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3597","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.52,105.96,"Yelang","","1567015","221342","Bozhou section, Zunyi locality, P-T, Bed 7a","77470",105.96,-13.52,105.808763791335,-16.4313497128954
"3598","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.83,"Wangjiazhai","","1465363","180415","Liuzhi section, bed 6","70166",104.83,-15.13,105.808763791335,-16.4313497128954
"3599","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1239834","145687","Zhongzhai bed 27-4, Liuzhi County","53162",104.76,-15.13,105.808763791335,-16.4313497128954
"3600","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.21,104.28,"Changxing","","857893","95303","Chuanyan Section, Bed 30, Xingwen","31821",104.28,-13.21,105.808763791335,-16.4313497128954
"3601","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-14.4,106.47,"Dalong","","980953","117465","Wenjiangsi Section, Bed 55, Guiding County","33678",106.47,-14.4,105.808763791335,-16.4313497128954
"3602","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1290041","145688","Zhongzhai bed 27-5, Liuzhi County","55955",104.76,-15.13,105.808763791335,-16.4313497128954
"3603","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1290003","145686","Zhongzhai bed 27-3, Liuzhi County","55955",104.76,-15.13,105.808763791335,-16.4313497128954
"3604","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.26,104.61,"","","957137","51425","Zhongying Section Bed 21 (QZ-3,2), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3605","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.21,104.28,"Changxing","","857877","95301","Chuanyan Section, Bed 28, Xingwen","31821",104.28,-13.21,105.808763791335,-16.4313497128954
"3606","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.26,104.61,"","","957711","112093","Zhongying Section Bed 23 (QZ-5), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3607","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1289983","145685","Zhongzhai bed 27-2, Liuzhi County","55955",104.76,-15.13,105.808763791335,-16.4313497128954
"3608","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.52,105.96,"Changhsing","","1566955","221336","Bozhou section, Zunyi locality, P-T, Bed 2","77470",105.96,-13.52,105.808763791335,-16.4313497128954
"3609","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.21,104.28,"Changxing","","857729","95282","Chuanyan Section, Bed 2, Xingwen","31821",104.28,-13.21,105.808763791335,-16.4313497128954
"3610","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.26,104.61,"","","957202","112012","Zhongying Section Bed 37 (QZ-25), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3611","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-12.43,107,"Changxing","","936485","108163","Majiawo Section, Changxing Fm, Gaoshan, Dejiang County","32416",107,-12.43,105.808763791335,-16.4313497128954
"3612","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.13,104.76,"Longtan","","1290057","145689","Zhongzhai bed 27-6, Liuzhi County","55955",104.76,-15.13,105.808763791335,-16.4313497128954
"3613","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.21,104.28,"Changxing","","857783","95288","Chuanyan Section, Bed 13, Xingwen","31821",104.28,-13.21,105.808763791335,-16.4313497128954
"3614","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.21,104.28,"Changxing","","857813","95293","Chuanyan Section, Bed 18, Xingwen","31821",104.28,-13.21,105.808763791335,-16.4313497128954
"3615","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.21,104.28,"Wangjiazhai","","812951","89355","Chuanyan Section, P-T Bed 2, Xingwen","29971",104.28,-13.21,105.808763791335,-16.4313497128954
"3616","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-15.26,104.61,"","","957255","112016","Zhongying Section Bed 34 (QZ-18), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3617","F497",15,1124,"251.902","Changhsingian","259.51","251.2","Speciothyris","Speciothyris",0,"Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",-13.58,106.26,"Changxing","","981467","117511","Tuanxi Section, P-T Bed 3","29971",106.26,-13.58,105.808763791335,-16.4313497128954
"3618","F497",15,1124,"251.902","Changhsingian","445.2","201.4","Spirifer","Spirifer",0,"Brachiopoda","Rhynchonellata","Spiriferida","Spiriferidae",-17.05,108.91,"Heshan","","1160622","149218","Paoshui Section, bed 3, Laibin County","36523",108.91,-17.05,105.808763791335,-16.4313497128954
"3619","F497",15,1124,"251.902","Changhsingian","346.7","251.902","Spiriferellina","Spiriferellina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",-14.56,104.67,"","","959761","112134","Zhongling Section M20-18, Nayong County","27402",104.67,-14.56,105.808763791335,-16.4313497128954
"3620","F497",15,1124,"251.902","Changhsingian","346.7","251.902","Spiriferellina","Spiriferellina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",-15.13,104.83,"Wangjiazhai","","1465339","99630","Liuzhi section, bed 1","70166",104.83,-15.13,105.808763791335,-16.4313497128954
"3621","F497",15,1124,"251.902","Changhsingian","346.7","251.902","Spiriferellina","Spiriferellina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferellinidae",-14.4,106.47,"Changxing","","981322","117486","Wenjiangsi Section, Bed 37, Guiding County","33678",106.47,-14.4,105.808763791335,-16.4313497128954
"3622","F497",15,1124,"251.902","Changhsingian","323.2","251.902","Squamularia","Squamularia",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-13.52,105.96,"Yelang","","1567022","221342","Bozhou section, Zunyi locality, P-T, Bed 7a","77470",105.96,-13.52,105.808763791335,-16.4313497128954
"3623","F497",15,1124,"251.902","Changhsingian","323.2","251.902","Squamularia","Squamularia",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-13.52,105.96,"Yelang","","1566999","221339","Bozhou section, Zunyi locality, P-T, Bed 6","77470",105.96,-13.52,105.808763791335,-16.4313497128954
"3624","F497",15,1124,"251.902","Changhsingian","323.2","251.902","Squamularia","Squamularia",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",-16.95,108.49,"Heshan","","960025","112431","Matan Section 6, Third Member (Act496-529)","33590",108.49,-16.95,105.808763791335,-16.4313497128954
"3625","F497",15,1124,"251.902","Changhsingian","410.8","251.902","Stenoscisma","Stenoscisma",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",-16.95,108.94,"Talung","","1477655","206104","Penglaitan Section, Bed 129","70702",108.94,-16.95,105.808763791335,-16.4313497128954
"3626","F497",15,1124,"251.902","Changhsingian","410.8","251.902","Stenoscisma","Stenoscisma",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",-12.14,105.79,"Changxing","","1096186","138387","Nantong Section, Bed 24","32491",105.79,-12.14,105.808763791335,-16.4313497128954
"3627","F497",15,1124,"251.902","Changhsingian","410.8","251.902","Stenoscisma","Stenoscisma",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",-12.14,105.79,"Changxing","","1096209","138390","Nantong Section, Bed 19","32491",105.79,-12.14,105.808763791335,-16.4313497128954
"3628","F497",15,1124,"251.902","Changhsingian","410.8","251.902","Stenoscisma","Stenoscisma",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",-12.14,105.82,"Changxing","","1096642","138454","Yutianbao Section, Bed 17","32491",105.82,-12.14,105.808763791335,-16.4313497128954
"3629","F497",15,1124,"251.902","Changhsingian","410.8","251.902","Stenoscisma","Stenoscisma",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",-12.14,105.79,"Changxing","","1096170","138386","Nantong Section, Bed 22","32491",105.79,-12.14,105.808763791335,-16.4313497128954
"3630","F497",15,1124,"251.902","Changhsingian","410.8","251.902","Stenoscisma","Stenoscisma",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",-14.4,106.47,"Changxing","","981195","117481","Wenjiangsi Section, Bed 45, Guiding County","33678",106.47,-14.4,105.808763791335,-16.4313497128954
"3631","F497",15,1124,"251.902","Changhsingian","445.2","113","Straparollus","Straparollus",0,"Mollusca","Gastropoda","Euomphalina","Euomphalidae",-16.95,108.49,"Heshan","","994457","120146","Matan Section Act514, Heshan","33737",108.49,-16.95,105.808763791335,-16.4313497128954
"3632","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.54,105.64,"Shaiwa","","998594","121007","Shaiwa Section (Upper), Ziyun County","27812",105.64,-15.54,105.808763791335,-16.4313497128954
"3633","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.13,104.76,"Longtan","","938869","108543","Zhongzai section, Bed 2, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3634","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.12,104.77,"Changxing","","956729","111983","Heilajia Section Bed 2 (HG-10), Liuzhi County","33770",104.77,-15.12,105.808763791335,-16.4313497128954
"3635","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.13,104.76,"Longtan","","938877","108544","Zhongzai section, Bed 3, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3636","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.35,105.29,"Shaiwa","","771689","82631","Baxian Section, Ziyun County","27812",105.29,-15.35,105.808763791335,-16.4313497128954
"3637","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.13,104.76,"Longtan","","938890","108546","Zhongzai section, Bed 5, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3638","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.26,104.61,"","","957157","112009","Zhongying Section Bed 40 (QZ-28), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3639","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.12,104.77,"Changxing","","956704","111980","Heilajia Section Bed 5 (HG-6), Liuzhi County","33770",104.77,-15.12,105.808763791335,-16.4313497128954
"3640","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-14.49,105.56,"Dalong","","1161899","149295","Sandongqiao section, bed 8, Liuchang, Qingzhen","36523",105.56,-14.49,105.808763791335,-16.4313497128954
"3641","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.42,104.08,"Xuanwei","Upper","957926","112113","Laowuji Section Bed 12 (PL27-21, PL26-24,23,22,21), Panxian County","33770",104.08,-15.42,105.808763791335,-16.4313497128954
"3642","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.26,104.61,"","","957169","112010","Zhongying Section Bed 39 (QZ-27), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3643","F497",15,1124,"251.902","Changhsingian","358.9","247.2","Streblochondria","Streblochondria",0,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.26,104.61,"","","957214","112013","Zhongying Section Bed 36 (QZ-24), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3644","F497",15,1124,"251.902","Changhsingian","358.9","251.902","Streblopteria","Streblopteria",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.13,104.76,"Longtan","","938948","108551","Zhongzai Section, Bed 10, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3645","F497",15,1124,"251.902","Changhsingian","358.9","251.902","Streblopteria","Streblopteria",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-15.54,105.64,"Shaiwa","","998595","121007","Shaiwa Section (Upper), Ziyun County","27812",105.64,-15.54,105.808763791335,-16.4313497128954
"3646","F497",15,1124,"251.902","Changhsingian","358.9","251.902","Streblopteria","Streblopteria",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-14.49,105.54,"Dalong","","1000086","121412","Liuchang Section G-L 8, Qingzhen County","29755",105.54,-14.49,105.808763791335,-16.4313497128954
"3647","F497",15,1124,"251.902","Changhsingian","358.9","251.902","Streblopteria","Streblopteria",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-14.49,105.56,"Dalong","","1161901","149296","Sandongqiao section, bed 7, Liuchang, Qingzhen","36523",105.56,-14.49,105.808763791335,-16.4313497128954
"3648","F497",15,1124,"251.902","Changhsingian","358.9","251.902","Streblopteria","Streblopteria",1,"Mollusca","Bivalvia","Pectinida","Streblochondriidae",-18.62,107.65,"Dalong","","875638","95336","Dongpan section, bed 7, Fusui County","33140",107.65,-18.62,105.808763791335,-16.4313497128954
"3649","F497",15,1124,"251.902","Changhsingian","72.1","251.2","Streptacis","Streptacis",0,"Mollusca","Gastropoda","Heterostropha","Streptacididae",-16.95,108.49,"Heshan","Upper","544298","56895","Matan M40, Heshan","11689",108.49,-16.95,105.808763791335,-16.4313497128954
"3650","F497",15,1124,"251.902","Changhsingian","427.4","227","Strobeus","Strobeus",0,"Mollusca","Gastropoda","Murchisoniina","Soleniscidae",-16.95,108.49,"Heshan","Upper","544268","56892","Matan M47, Heshan","11689",108.49,-16.95,105.808763791335,-16.4313497128954
"3651","F497",15,1124,"251.902","Changhsingian","251.902","161.5","Stuoraxis","Stuoraxis",0,"Mollusca","Gastropoda","Heterostropha","Stuoraxidae",-16.95,108.49,"Heshan","Upper","544285","56895","Matan M40, Heshan","11689",108.49,-16.95,105.808763791335,-16.4313497128954
"3652","F497",15,1124,"251.902","Changhsingian","293.52","237","Stutchburia","Stutchburia",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-15.41,104.04,"Xuanwei","","884232","98029","Laowuji section bed 14 (PL27-28,27,26,25,24, PL26-31,30,29,28,27) Panxian County","33770",104.04,-15.41,105.808763791335,-16.4313497128954
"3653","F497",15,1124,"251.902","Changhsingian","293.52","237","Stutchburia","Stutchburia",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-14.4,106.47,"Changxing","","981271","117481","Wenjiangsi Section, Bed 45, Guiding County","33678",106.47,-14.4,105.808763791335,-16.4313497128954
"3654","F497",15,1124,"251.902","Changhsingian","293.52","237","Stutchburia","Stutchburia",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-15.13,104.76,"Longtan","","938911","108547","Zhongzai section, Bed 6, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3655","F497",15,1124,"251.902","Changhsingian","293.52","237","Stutchburia","Stutchburia",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-15.26,104.61,"","","957622","112089","Zhongying Section Bed 27 (QZ-10,9), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3656","F497",15,1124,"251.902","Changhsingian","293.52","237","Stutchburia","Stutchburia",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-15.42,104.08,"Xuanwei","Upper","957927","112113","Laowuji Section Bed 12 (PL27-21, PL26-24,23,22,21), Panxian County","33770",104.08,-15.42,105.808763791335,-16.4313497128954
"3657","F497",15,1124,"251.902","Changhsingian","293.52","237","Stutchburia","Stutchburia",0,"Mollusca","Bivalvia","Cardiida","Kalenteridae",-15.26,104.61,"","","957765","112097","Zhongying Section Bed 18 (QH3-8, XH27,26), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3658","F497",15,1124,"251.902","Changhsingian","266.9","251.902","Taimyria","Taimyria",1,"Mollusca","Bivalvia","Actinodontida","Amnigeniidae",-15.13,104.76,"Longtan","","938949","108551","Zhongzai Section, Bed 10, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3659","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.12,104.77,"Changxing","","956730","111983","Heilajia Section Bed 2 (HG-10), Liuzhi County","33770",104.77,-15.12,105.808763791335,-16.4313497128954
"3660","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.13,104.76,"Longtan","","938912","108547","Zhongzai section, Bed 6, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3661","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-16.12,104.18,"Xuanwei","","890765","98544","Dage, Laochang, Yujia, Xuanwei Fm, Fuyuan County","33125",104.18,-16.12,105.808763791335,-16.4313497128954
"3662","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.26,104.61,"","","957731","112094","Zhongying Section Bed 22 (QZ-4), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
"3663","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.12,104.77,"Changxing","","956722","111982","Heilajia Section Bed 3 (HG-9), Liuzhi County","33770",104.77,-15.12,105.808763791335,-16.4313497128954
"3664","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.13,104.76,"Longtan","","938866","108542","Zhongzai section, Bed 1, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3665","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.13,104.76,"Longtan","","938922","108548","Zhongzai section, Bed 7, Liuzhi County","33502",104.76,-15.13,105.808763791335,-16.4313497128954
"3666","F497",15,1124,"251.902","Changhsingian","264.28","251.902","Tambanella","Tambanella",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",-15.26,104.61,"","","957611","112087","Zhongying Section Bed 29 (QZ-12), Qinglong County","33770",104.61,-15.26,105.808763791335,-16.4313497128954
