"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","lat","long"
"1249","F212",10,223,"199.5","Hettangian","89.8","100.5","Thecosmilia","Thecosmilia",0,"Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",31.91,17.96,"","","409246","39384","Gammal, Saint-Ambroix, Bed 40","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1250","F212",10,223,"199.5","Hettangian","89.8","100.5","Thecosmilia","Thecosmilia",0,"Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",31.91,17.96,"","","407740","39215","Hettangian, Gammal, Saint-Ambroix, France","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1251","F212",10,223,"199.5","Hettangian","89.8","100.5","Thecosmilia","Thecosmilia",0,"Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",31.91,17.96,"","","409238","39382","Gammal, Saint-Ambroix, Bed 38","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1252","F212",10,223,"199.5","Hettangian","89.8","100.5","Thecosmilia","Thecosmilia",0,"Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",31.91,17.96,"","","409241","39383","Gammal, Saint-Ambroix, Bed 39","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1253","F212",10,223,"199.5","Hettangian","66","0.0117","Trapezium","Trapezium",0,"Mollusca","Bivalvia","Veneroidei","Trapezidae",31.91,17.96,"","","407707","39215","Hettangian, Gammal, Saint-Ambroix, France","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1254","F212",10,223,"199.5","Hettangian","66","0.0117","Trapezium","Trapezium",0,"Mollusca","Bivalvia","Veneroidei","Trapezidae",31.91,17.96,"","","408979","39379","Gammal, Saint-Ambroix, Bed 35","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1255","F212",10,223,"199.5","Hettangian","254.14","161.5","Tretospira","Tretospira",0,"Mollusca","Gastropoda","Sorbeoconcha","Purpurinidae",31.91,17.96,"","","408947","39379","Gammal, Saint-Ambroix, Bed 35","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1256","F212",10,223,"199.5","Hettangian","254.14","161.5","Tretospira","Tretospira",0,"Mollusca","Gastropoda","Sorbeoconcha","Purpurinidae",31.91,17.96,"","","407632","39215","Hettangian, Gammal, Saint-Ambroix, France","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1257","F212",10,223,"199.5","Hettangian","89.8","0.129","Trochus","Trochus (Solarium)",0,"Mollusca","Gastropoda","NoA","Trochidae",31.91,17.96,"","","408995","39379","Gammal, Saint-Ambroix, Bed 35","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1258","F212",10,223,"199.5","Hettangian","89.8","0.129","Trochus","Trochus (Solarium)",0,"Mollusca","Gastropoda","NoA","Trochidae",31.91,17.96,"","","407745","39215","Hettangian, Gammal, Saint-Ambroix, France","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1259","F212",10,223,"199.5","Hettangian","72.1","0.0117","Turbo","Turbo",0,"Mollusca","Gastropoda","NoA","Turbinidae",31.91,17.96,"","","409006","39380","Gammal, Saint-Ambroix, Bed 36","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1260","F212",10,223,"199.5","Hettangian","72.1","0.0117","Turbo","Turbo",0,"Mollusca","Gastropoda","NoA","Turbinidae",31.91,17.96,"","","407635","39215","Hettangian, Gammal, Saint-Ambroix, France","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1261","F212",10,223,"199.5","Hettangian","242","100.5","Zeilleria","Zeilleria",0,"Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",31.91,17.96,"","","409164","39380","Gammal, Saint-Ambroix, Bed 36","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1262","F212",10,223,"199.5","Hettangian","242","100.5","Zeilleria","Zeilleria",0,"Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",31.62,17.95,"Calcaires noduleux cendres","","302820","29225","Mercuer","8362",17.95,31.62,13.8590893285311,31.6505355502863
"1263","F212",10,223,"199.5","Hettangian","242","100.5","Zeilleria","Zeilleria",0,"Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",31.62,17.95,"Calcaires noduleux cendres","","302823","29226","Vesseaux","8362",17.95,31.62,13.8590893285311,31.6505355502863
"1264","F212",10,223,"199.5","Hettangian","242","100.5","Zeilleria","Zeilleria",0,"Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae",31.91,17.96,"","","407721","39215","Hettangian, Gammal, Saint-Ambroix, France","10588",17.96,31.91,13.8590893285311,31.6505355502863
"1265","F213",11,80,"201.4","Rhaetian","201.4","174.7","Agerchlamys","Agerchlamys",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",36.05,22.24,"Kendlbach","Tiefengraben","1095178","138223","Restental, Kendlbach Fm, Sample 2","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1266","F213",11,80,"201.4","Rhaetian","201.4","174.7","Angulomphalus","Angulomphalus",0,"Mollusca","Gastropoda","NoA","Ptychomphalidae",30.94,24.17,"Oberrhät ","","1648517","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1267","F213",11,80,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293598","27955","Gaissau 4","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1268","F213",11,80,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293648","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1269","F213",11,80,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293655","27966","Gaissau 11","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1270","F213",11,80,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",33.65,19.5,"Koessen","Eiberg, Unit 1","293663","27968","Gaissau 16","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1271","F213",11,80,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293661","27967","Gaissau 13","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1272","F213",11,80,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",34.98,20.9,"","","1093673","137761","Axelstein near Jachenau","44013",20.9,34.98,22.1409106714689,31.6505355502863
"1273","F213",11,80,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",35.26,21.22,"","","1093672","137779","Koth-Alpe, north of Bayrischzell","44013",21.22,35.26,22.1409106714689,31.6505355502863
"1274","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1095181","138226","Restental, Kendlbach Fm, Sample 5","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1275","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1095180","138225","Restental, Kendlbach Fm, Sample 4","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1276","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1095179","138224","Restental, Kendlbach Fm, Sample 3","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1277","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1095177","138223","Restental, Kendlbach Fm, Sample 2","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1278","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1092050","137289","Restental, Kendlbach Fm, Sample 1","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1279","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1095182","138228","Restental, Kendlbach Fm, Sample 6","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1280","F213",11,80,"201.4","Rhaetian","251.2","170.9","Cardinia","Cardinia",0,"Mollusca","Bivalvia","Carditida","Cardiniidae",36.05,22.24,"Kendlbach","Tiefengraben","1095183","138229","Restental, Kendlbach Fm, Sample 7","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1281","F213",11,80,"201.4","Rhaetian","72.1","201.4","Cassianella","Cassianella",1,"Mollusca","Bivalvia","Ostreida","Cassianellidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293604","27957","Gaissau 7-1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1282","F213",11,80,"201.4","Rhaetian","72.1","201.4","Cassianella","Cassianella",1,"Mollusca","Bivalvia","Ostreida","Cassianellidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293606","27958","Gaissau 9","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1283","F213",11,80,"201.4","Rhaetian","72.1","201.4","Cassianella","Cassianella",1,"Mollusca","Bivalvia","Ostreida","Cassianellidae",33.65,19.5,"Koessen","Eiberg, Unit 2","293667","27969","Gaissau 21","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1284","F213",11,80,"201.4","Rhaetian","72.1","201.4","Cassianella","Cassianella",1,"Mollusca","Bivalvia","Ostreida","Cassianellidae",33.65,19.5,"Koessen","Eiberg, Unit 2","293670","27970","Gaissau 22-1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1285","F213",11,80,"201.4","Rhaetian","237","145","Cassianopsis","Cassianopsis",0,"Mollusca","Gastropoda","Neritoina","Neritopsidae",30.94,24.17,"Oberrhät ","","1648521","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1286","F213",11,80,"201.4","Rhaetian","89.8","0.0117","Chlamys","Chlamys",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",30.94,24.17,"Oberrhät ","","1648806","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1287","F213",11,80,"201.4","Rhaetian","254.14","154.8","Coelostylina","Coelostylina",0,"Mollusca","Gastropoda","NoA","Coelostylinidae",30.94,24.17,"Oberrhät ","","1648924","233865"," Rötelwand ","87199",24.17,30.94,22.1409106714689,31.6505355502863
"1288","F213",11,80,"201.4","Rhaetian","208.5","201.4","Conchodon","Conchodon",1,"Mollusca","Bivalvia","Megalodontida","Megalodontidae",35.26,21.22,"Koessen","","1457012","173613","Kothalpe am Schweinsberg (Wendelstein)","69698",21.22,35.26,22.1409106714689,31.6505355502863
"1289","F213",11,80,"201.4","Rhaetian","66","100.5","Cosmetodon","Cosmetodon",0,"Mollusca","Bivalvia","Arcida","Parallelodontidae",30.94,24.17,"Oberrhät ","","1648805","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1290","F213",11,80,"201.4","Rhaetian","237","100.5","Cryptaulax","Cryptaulax",0,"Mollusca","Gastropoda","NoA","Cryptaulacidae",30.94,24.17,"Oberrhät ","","1648804","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1291","F213",11,80,"201.4","Rhaetian","227","174.7","Fissirhynchia","Fissirhynchia",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae",33.65,19.5,"Koessen","Eiberg, Unit 2","293669","27969","Gaissau 21","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1292","F213",11,80,"201.4","Rhaetian","227","174.7","Fissirhynchia","Fissirhynchia",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae",33.65,19.5,"Koessen","Eiberg, Unit 2","293672","27971","Gaissau 23","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1293","F213",11,80,"201.4","Rhaetian","89.8","100.5","Gervillia","Gervillia",0,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293593","27953","Gaissau 1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1294","F213",11,80,"201.4","Rhaetian","89.8","100.5","Gervillia","Gervillia",0,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293597","27954","Gaissau 3","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1295","F213",11,80,"201.4","Rhaetian","242","201.4","Hologyra","Hologyra",1,"Mollusca","Gastropoda","NoA","Naticopsidae",30.94,24.17,"Oberrhät ","","1648798","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1296","F213",11,80,"201.4","Rhaetian","89.8","100.5","Homomya","Homomya",0,"Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293654","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1297","F213",11,80,"201.4","Rhaetian","89.8","100.5","Homomya","Homomya",0,"Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293608","27958","Gaissau 9","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1298","F213",11,80,"201.4","Rhaetian","208.5","201.4","Inoperna","Inoperna (Triasoperna)",1,"Mollusca","Bivalvia","Mytilida","Mytilidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293601","27956","Gaissau 6","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1299","F213",11,80,"201.4","Rhaetian","208.5","201.4","Inoperna","Inoperna (Triasoperna)",1,"Mollusca","Bivalvia","Mytilida","Mytilidae",33.65,19.5,"Koessen","Eiberg, Unit 2","293671","27971","Gaissau 23","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1300","F213",11,80,"201.4","Rhaetian","208.5","201.4","Inoperna","Inoperna (Triasoperna)",1,"Mollusca","Bivalvia","Mytilida","Mytilidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293605","27958","Gaissau 9","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1301","F213",11,80,"201.4","Rhaetian","208.5","149.2","Isocyprina","Isocyprina (Eotrapezium)",0,"Mollusca","Bivalvia","Veneroidei","Arcticidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293596","27953","Gaissau 1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1302","F213",11,80,"201.4","Rhaetian","208.5","149.2","Isocyprina","Isocyprina (Eotrapezium)",0,"Mollusca","Bivalvia","Veneroidei","Arcticidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293603","27956","Gaissau 6","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1303","F213",11,80,"201.4","Rhaetian","208.5","149.2","Isocyprina","Isocyprina (Eotrapezium)",0,"Mollusca","Bivalvia","Veneroidei","Arcticidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293653","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1304","F213",11,80,"201.4","Rhaetian","242","201.4","Kokenella","Kokenella",1,"Mollusca","Gastropoda","Murchisoniina","Porcelliidae",30.94,24.17,"Oberrhät ","","1648519","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1305","F213",11,80,"201.4","Rhaetian","66","139.8","Meleagrinella","Meleagrinella",0,"Mollusca","Bivalvia","Pectinida","Oxytomidae",36.05,22.24,"Kendlbach","Tiefengraben","1092051","137289","Restental, Kendlbach Fm, Sample 1","43332",22.24,36.05,22.1409106714689,31.6505355502863
"1306","F213",11,80,"201.4","Rhaetian","237","113","Microschiza","Microschiza",0,"Mollusca","Gastropoda","Sorbeoconcha","Purpurinidae",30.94,24.17,"Oberrhät ","","1648800","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1307","F213",11,80,"201.4","Rhaetian","445.2","184.2","Myophoria","Myophoria",0,"Mollusca","Bivalvia","Trigoniida","Myophoriidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293650","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1308","F213",11,80,"201.4","Rhaetian","254.14","201.4","Myophoriopis","Myophoriopis",1,"Mollusca","Bivalvia","Carditida","Myophoricardiidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293602","27956","Gaissau 6","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1309","F213",11,80,"201.4","Rhaetian","254.14","201.4","Myophoriopis","Myophoriopis",1,"Mollusca","Bivalvia","Carditida","Myophoricardiidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293652","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1310","F213",11,80,"201.4","Rhaetian","242","201.4","Mysidiella","Mysidiella",1,"Mollusca","Bivalvia","Myalinida","Mysidiellidae",34.56,20.22,"","","1456885","125796","Hindelang","69698",20.22,34.56,22.1409106714689,31.6505355502863
"1311","F213",11,80,"201.4","Rhaetian","242","201.4","Oxycolpella","Oxycolpella",1,"Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae",33.65,19.5,"Koessen","Eiberg, Unit 3","293673","27972","Gaissau 32","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1312","F213",11,80,"201.4","Rhaetian","89.8","100.5","Oxytoma","Oxytoma",0,"Mollusca","Bivalvia","Pectinida","Oxytomidae",33.65,19.5,"Koessen","Eiberg, Unit 2","293668","27969","Gaissau 21","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1313","F213",11,80,"201.4","Rhaetian","227","168.2","Palaeocardita","Palaeocardita",0,"Mollusca","Bivalvia","Cardiida","Palaeocarditidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293657","27966","Gaissau 11","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1314","F213",11,80,"201.4","Rhaetian","227","168.2","Palaeocardita","Palaeocardita",0,"Mollusca","Bivalvia","Cardiida","Palaeocarditidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293595","27953","Gaissau 1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1315","F213",11,80,"201.4","Rhaetian","208.5","201.4","Paradelphinulopsis","Paradelphinulopsis",1,"Mollusca","Gastropoda","Neritoina","Delphinulopsidae",30.94,24.17,"Oberrhät ","","1648799","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1316","F213",11,80,"201.4","Rhaetian","89.8","0.0117","Pecten","Pecten",0,"Mollusca","Bivalvia","Pectinida","Pectinidae",34.56,20.22,"","","1467413","125796","Hindelang","70306",20.22,34.56,22.1409106714689,31.6505355502863
"1317","F213",11,80,"201.4","Rhaetian","89.8","100.5","Pholadomya","Pholadomya",0,"Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",33.65,19.5,"Koessen","Eiberg, Unit 1","293665","27968","Gaissau 16","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1318","F213",11,80,"201.4","Rhaetian","89.8","100.5","Plagiostoma","Plagiostoma",0,"Mollusca","Bivalvia","Pectinida","Limidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293649","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1319","F213",11,80,"201.4","Rhaetian","89.8","100.5","Plagiostoma","Plagiostoma",0,"Mollusca","Bivalvia","Pectinida","Limidae",33.65,19.5,"Koessen","Eiberg, Unit 1","293664","27968","Gaissau 16","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1320","F213",11,80,"201.4","Rhaetian","89.8","100.5","Plagiostoma","Plagiostoma",0,"Mollusca","Bivalvia","Pectinida","Limidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293599","27955","Gaissau 4","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1321","F213",11,80,"201.4","Rhaetian","89.8","100.5","Pleurotomaria","Pleurotomaria",0,"Mollusca","Gastropoda","NoA","Pleurotomariidae",30.94,24.17,"Oberrhät ","","1648515","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1322","F213",11,80,"201.4","Rhaetian","89.8","100.5","Protocardia","Protocardia",0,"Mollusca","Bivalvia","Cardiida","Cardiidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293607","27958","Gaissau 9","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1323","F213",11,80,"201.4","Rhaetian","89.8","100.5","Protocardia","Protocardia",0,"Mollusca","Bivalvia","Cardiida","Cardiidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293658","27966","Gaissau 11","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1324","F213",11,80,"201.4","Rhaetian","89.8","100.5","Protocardia","Protocardia",0,"Mollusca","Bivalvia","Cardiida","Cardiidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293651","27965","Gaissau 10","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1325","F213",11,80,"201.4","Rhaetian","259.51","192.9","Protorcula","Protorcula",0,"Mollusca","Gastropoda","NoA","Protorculidae",30.94,24.17,"Oberrhät ","","1648803","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1326","F213",11,80,"201.4","Rhaetian","242","199.5","Pseudoplacunopsis","Pseudoplacunopsis",0,"Mollusca","Bivalvia","Pectinida","Plicatulidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293662","27967","Gaissau 13","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1327","F213",11,80,"201.4","Rhaetian","242","199.5","Pseudoplacunopsis","Pseudoplacunopsis",0,"Mollusca","Bivalvia","Pectinida","Plicatulidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293594","27953","Gaissau 1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1328","F213",11,80,"201.4","Rhaetian","242","199.5","Pseudoplacunopsis","Pseudoplacunopsis",0,"Mollusca","Bivalvia","Pectinida","Plicatulidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293656","27966","Gaissau 11","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1329","F213",11,80,"201.4","Rhaetian","237","113","Purpuroidea","Purpuroidea",0,"Mollusca","Gastropoda","Sorbeoconcha","Purpurinidae",30.94,24.17,"Oberrhät ","","1648801","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1330","F213",11,80,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293592","27953","Gaissau 1","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1331","F213",11,80,"201.4","Rhaetian","201.4","201.4","Rhaetavicula","Rhaetavicula",1,"Mollusca","Bivalvia","Ostreida","Pteriidae",33.65,19.5,"Koessen","Hochalm, Unit 3","293660","27967","Gaissau 13","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1332","F213",11,80,"201.4","Rhaetian","247.2","201.4","Rhaetina","Rhaetina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Angustothyrididae",34.56,20.22,"","","1095101","125796","Hindelang","44049",20.22,34.56,22.1409106714689,31.6505355502863
"1333","F213",11,80,"201.4","Rhaetian","247.2","201.4","Rhaetina","Rhaetina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Angustothyrididae",34.56,20.21,"","","1093656","137762","Ochsenberghütte near Hindelang","44013",20.21,34.56,22.1409106714689,31.6505355502863
"1334","F213",11,80,"201.4","Rhaetian","247.2","201.4","Rhaetina","Rhaetina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Angustothyrididae",33.65,19.5,"Koessen","Hochalm, Unit 3","293600","27955","Gaissau 4","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1335","F213",11,80,"201.4","Rhaetian","247.2","201.4","Rhaetina","Rhaetina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Angustothyrididae",33.65,19.5,"Koessen","Eiberg, Unit 1","293666","27968","Gaissau 16","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1336","F213",11,80,"201.4","Rhaetian","247.2","201.4","Rhaetina","Rhaetina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Angustothyrididae",33.65,19.5,"Koessen","Hochalm, Unit 3","293659","27966","Gaissau 11","7658",19.5,33.65,22.1409106714689,31.6505355502863
"1337","F213",11,80,"201.4","Rhaetian","89.8","100.5","Rhynchonella","Rhynchonella",0,"Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae",34.56,20.22,"","","1095103","125796","Hindelang","44049",20.22,34.56,22.1409106714689,31.6505355502863
"1338","F213",11,80,"201.4","Rhaetian","242","201.4","Stuorella","Stuorella",1,"Mollusca","Gastropoda","NoA","Stuorellidae",30.94,24.17,"Oberrhät ","","1648518","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1339","F213",11,80,"201.4","Rhaetian","201.4","113","Symmetrocapulus","Symmetrocapulus",0,"Mollusca","Gastropoda","Cycloneritida","Symmetrocapulidae",30.94,24.17,"Oberrhät ","","1648514","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1340","F213",11,80,"201.4","Rhaetian","264.28","184.2","Trochotoma","Trochotoma",0,"Mollusca","Gastropoda","NoA","Trochotomidae",30.94,24.17,"Oberrhät ","","1648516","233865"," Rötelwand ","84717",24.17,30.94,22.1409106714689,31.6505355502863
"1341","F213",11,80,"201.4","Rhaetian","227","201.4","Zugmayerella","Zugmayerella",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spondylospiridae",34.56,20.22,"","","1095102","125796","Hindelang","44049",20.22,34.56,22.1409106714689,31.6505355502863
"1342","F213",11,80,"201.4","Rhaetian","227","201.4","Zugmayerella","Zugmayerella",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spondylospiridae",34.56,20.21,"","","1093645","137762","Ochsenberghütte near Hindelang","44013",20.21,34.56,22.1409106714689,31.6505355502863
"1343","F213",11,80,"201.4","Rhaetian","227","201.4","Zugmayerella","Zugmayerella",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spondylospiridae",34.98,20.9,"","","1093644","137761","Axelstein near Jachenau","44013",20.9,34.98,22.1409106714689,31.6505355502863
"1344","F213",11,80,"201.4","Rhaetian","227","201.4","Zugmayerella","Zugmayerella",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Spondylospiridae",35.18,21.18,"","","1093643","137760","Wildfellalm near Spitzingsee","44013",21.18,35.18,22.1409106714689,31.6505355502863
"1345","F213",11,18,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",33.16,18.96,"","","1038036","127114","Revers de Côte Dure (RDC), bed 1000B","41309",18.96,33.16,22.1409106714689,31.6505355502863
"1346","F213",11,18,"199.5","Hettangian","89.8","0.0117","Astarte","Astarte",0,"Mollusca","Bivalvia","Carditida","Astartidae",32.83,18.19,"","","409265","39387","Clet, Saint-Ambroix","10588",18.19,32.83,22.1409106714689,31.6505355502863
